# 212,cat212|РАСПРОДАЖА строительных уровней "Рельс" !Уровни алюминиевые тип "Рельс" (скелетные)
#0|Уровень "Рельс",       2000 мм|212|34041   |485|465|450

######################### Sale
# 344,cat344 -># 489,cat489
 1|GROSS &nbsp;&nbsp;400 мм (без рукояток)                   |344||34324   | 2|400|489|norow|Высококачественный усиленный уровень| GROSS <span class=art>арт. 34324</span>|</span></p><UL><LI>Изготовлен из алюминия.<LI>Фрезерованная база.<LI>Ударопрочные заглушки.<LI>3 глазка.<LI>Точность: 0,5 мм/м (0,029&deg;).</UL><p><span class="addt">||/img/pic/instr/small/UROVEN GROSS.jpg|/img/pic/instr/big/UROVEN GROSS.jpg
 0|Уровень GROSS 400 мм усиленный                            |344||34324   | 2|400|489|
 1|Уровень алюминиевый фрезерованный, &nbsp;&nbsp;600&nbsp;мм|344||33221   | 5|250|489||Уровни алюминиевые| MATRIX фрезерованные|3 глазка, 2 эргономические рукоятки.||/img/pic/instr/small/Uroven MATRIX frezirovan.jpg|/img/pic/instr/big/Uroven MATRIX frezirovan.jpg
 0|Уровень алюминиевый фрезерованный, &nbsp;&nbsp;800&nbsp;мм|344||33224   | 4|290|489
 0|Уровень алюминиевый фрезерованный, 1000&nbsp;мм с линейкой|344||33229   | 2|250|489
 0|Уровень алюминиевый фрезерованный, 1200&nbsp;мм           |344||33230   | 2|460|489
 0|Уровень алюминиевый фрезерованный, 1500&nbsp;мм           |344||33231   | 3|390|489
 1|Уровень                                                   |344||35106   | 9| 65|489|norow|Уровни алюминиевые| SPARTA, 2 глазка.|</span></p><UL><LI>Изготовлены из прямоугольного анодированного алюминиевого профиля.<LI>2 пузырьковых глазка для проверки отклонений по горизонтали и вертикали.<LI>Точность измерений – 1 мм/м (0,057&deg).</UL><p><span class="addt">||/img/pic/instr/small/s35106.jpg|/img/pic/instr/big/s35106.jpg
 0|Уровень алюминиевый SPARTA, &#8199;600 мм                 |344||35106   | 9| 65|489
 0|Уровень алюминиевый SPARTA,       1000 мм                 |344||35110   |45|130|489
 0|Уровень алюминиевый SPARTA,       2000 мм                 |344||35120   | 9|170|489
 1|Уровень METRIC TILER,       &#8199;600 мм                 |344||570202  |20|290|489|norow|Уровни| METRIC TILER |</span></p><UL><LI>Толстый алюминиевый профиль.<LI>3 регулируемых глазка.<LI>Выступ-полочка для кладки плитки на задней стороне.</UL><p><span class="addt">||/img/pic/instr/small/Metric_Tiler.jpg|/img/pic/instr/big/jpg
 0|Уровень METRIC TILER,       &#8199;400 мм                 |344||570207  | 2|190|489
 0|Уровень METRIC TILER,       &#8199;600 мм                 |344||570202  |20|290|489
 0|Уровень METRIC TILER,       &#8199;800 мм                 |344||570203  | 8|390|489
#0|Уровень METRIC TILER,             1000 мм                 |344||570204  | 0|450|489
 0|Уровень METRIC TILER,             1200 мм                 |344||570205  | 8|500|489
 0|Уровень METRIC TILER,             1500 мм                 |344||570206  | 4|550|489
 1|Уровень                                                   |344||17-1-420| 4|150|489|norow|Уровни коробчатые| HOBBI "Remoline", 3 ампулы|</span></p><UL><LI>Алюминиевый корпус с мерной шкалой.<LI>3 мерных глазка, две эргономичные ручки.<LI>Допустимое отклонение: 1,0 мм на 1 м (0,057 градуса).</UL><p><span class="addt">||/img/pic/instr/small/hobbi17-1-420.gif|/img/pic/instr/big/jpg
 0|Уровень коробчатый HOBBI,   &#8199;600 мм                 |344||17-1-406| 4|150|489
 0|Уровень коробчатый HOBBI,   &#8199;800 мм                 |344||17-1-408| 7|250|489
 0|Уровень коробчатый HOBBI,         1200 мм                 |344||17-1-412| 6|350|489
#0|Уровень коробчатый HOBBI,         1000 мм                 |344||17-1-410| 1|290|489
#0|Уровень коробчатый HOBBI,         2000 мм                 |344||17-1-420| 1|400|489
#0|Уровень алюминиевый фрезерованный, 2000&nbsp;мм           |344|33234   |795|489
#0|Уровень METRIC TILER,             2000 мм                 |344||570201  | 4|780|489

######################### Sale old
#1|GROSS &nbsp;&nbsp;400 мм (без рукояток)|246|34324 |690,00||Профессиональные уровни| GROSS (Италия)|Высококачественные усиленные уровни фирмы GROSS (пр-во Италия).<UL><LI>Изготовлены из алюминия.<LI>Фрезерованная база.<LI>Ударопрочные заглушки.<LI>3 глазка, рукоятки.<LI>Точность: 0,5 мм/м (0,029&deg;).</UL><p><span class="addt">||/img/pic/instr/small/UROVEN GROSS.jpg|/img/pic/instr/big/UROVEN GROSS.jpg
#0|GROSS &nbsp;&nbsp;600 мм               |246|34326 |820,00
#0|GROSS &nbsp;&nbsp;800 мм               |246|34328 |925,00
#0|GROSS 1000 мм                          |246|34330 |1090,00
#0|GROSS 2000 мм                          |246|34340 |1890,00

#1|Уровень алюминиевый усиленный, &nbsp;&nbsp;600&nbsp;мм    |344|34706|365|norow|Уровни алюминиевые| MATRIX фрезерованные, 3 глазка (1 поворотный), 2 усиленные рукоятки|Жесткий усиленный алюминиевый профиль с метрической шкалой и ребрами жесткости. Фрезерованная рабочая поверхность обеспечивает дополнительную точность измерения. Модель имеет два акриловых глазка для проверки отклонений по горизонтали и вертикали, а также регулируемый глазок для выверки произвольных углов. Пластиковые заглушки на концах имеют резиновые вставки, предотвращающие скольжение при измерениях на наклонных плоскостях. Ручки делают использование уровня максимально удобным. Точность измерений – 0,5 мм / м (0,029 &deg;).||/img/pic/instr/small/34515.jpg|/img/pic/instr/big/jpg
#0|Уровень алюминиевый усиленный, 1200&nbsp;мм               |344|34512|333
#0|Уровень алюминиевый усиленный, 1500&nbsp;мм               |344|34515|550
#1|Уровень алюминиевый усиленный, 1000&nbsp;мм               |344|34410|465|norow|Уровни алюминиевые| MATRIX фрезерованные усиленные|Три акриловых глазка для проверки отклонений по горизонтали и вертикали, а также регулируемый глазок для выверки произвольных углов. Точность измерений – 0,5 мм / м (0,029 &deg;).||/img/pic/instr/small/34410.jpg|/img/pic/instr/big/jpg
#0|Уровень алюминиевый усиленный, 1500&nbsp;мм               |344|34415|444
#0|Уровень алюминиевый усиленный, 2000&nbsp;мм               |344|34520|755
#1|Уровень алюминиевый усиленный МАГНИТ, &nbsp;&nbsp;600&nbsp;мм|344|34706|365|norow|Уровни алюминиевые| MATRIX фрезерованные усиленные МАГНИТ|2 глазка плюс один зеркальный: три измерительных глазка для проверки отклонений по горизонтали, вертикали и под углом 45 градусов. В верхней части имеется окошко с зеркальным отражателем, позволяющее без ошибок снимать показания во фронтальной и поперечной плоскостях. Точность измерений – 0,5 мм / м (0,029 &deg;).||/img/pic/instr/small/34706.jpg|/img/pic/instr/big/jpg
#0|Уровень алюминиевый усиленный МАГНИТ, &nbsp;&nbsp;800&nbsp;мм|344|34708|288
#0|Уровень алюминиевый усиленный МАГНИТ, 1000&nbsp;мм           |344|34710|425
#0|Уровень алюминиевый усиленный МАГНИТ, 1200&nbsp;мм           |344|34712|399
#0|Уровень алюминиевый усиленный МАГНИТ, 1500&nbsp;мм           |344|34715|450
#0|Уровень алюминиевый усиленный МАГНИТ, 2000&nbsp;мм           |344|34720|590
#1|Уровень коробчатый REMOCOLOR 3 ампулы 0,8 м "Remoline", &nbsp;&nbsp;600&nbsp;мм|344|34706|365|norow |Уровни алюминиевые коробчатые| REMOCOLOR, 3 ампулы, удобные ручки "Remoline"|||/img/pic/instr/small/Remoline.jpg|/img/pic/instr/big/jpg
#0|Уровень коробчатый "Remoline", 3 ампулы,             &nbsp;&nbsp;600&nbsp;мм|344|17-1-406|166
#0|Уровень коробчатый "Remoline", 3 ампулы,             &nbsp;&nbsp;800&nbsp;мм|344|17-1-408|200
#0|Уровень коробчатый "Remoline", 3 ампулы,                        1000&nbsp;мм|344|17-1-410|344
#0|Уровень коробчатый "Remoline", 3 ампулы,                        1200&nbsp;мм|344|17-1-412|405
#0|Уровень коробчатый "Remoline", 3 ампулы,                        2000&nbsp;мм|344|17-1-420|405
#1|Уровень алюминиевый усиленный|344|34308|620||| MATRIX 1000&nbsp;мм <span class=art>арт. 34308</span>|3 акриловых глазка для проверки отклонений по горизонтали, вертикали и под углом 45 градусов. 2 эргономические рукоятки, ударопрочные заглушки. Точность измерений – 0,5 мм / м (0,029 &deg;).||/img/pic/instr/small/34308.jpg|/img/pic/instr/big/jpg
#1|Уровень алюминиевый трапециевидный (shark) литой|344|34907|395||| MATRIX 600&nbsp;мм <span class=art>арт. 34907</span>|</span></p><UL><LI>Ударопрочный цельнометаллический алюминиевый уровень.<LI>2 глазка (1 зеркальный).<LI>ударная площадка.</UL><p><span class="addt">||/img/pic/instr/small/UROVEN MATRIX TRAPEZIEVIDNY.jpg|/img/pic/instr/big/UROVEN MATRIX TRAPEZIEVIDNY.jpg

#1|Уровень алюминиевый усиленный, &nbsp;&nbsp;600&nbsp;мм    |345|34706|365|norow|Уровни алюминиевые| MATRIX фрезерованные, 3 глазка (1 поворотный), 2 усиленные рукоятки|Жесткий усиленный алюминиевый профиль с метрической шкалой и ребрами жесткости. Фрезерованная рабочая поверхность обеспечивает дополнительную точность измерения. Модель имеет два акриловых глазка для проверки отклонений по горизонтали и вертикали, а также регулируемый глазок для выверки произвольных углов. Пластиковые заглушки на концах имеют резиновые вставки, предотвращающие скольжение при измерениях на наклонных плоскостях. Ручки делают использование уровня максимально удобным. Точность измерений – 0,5 мм / м (0,029 &deg;).||/img/pic/instr/small/34515.jpg|/img/pic/instr/big/jpg
#0|Уровень алюминиевый усиленный, 1200&nbsp;мм               |345|34512|333
#0|Уровень алюминиевый усиленный, 1500&nbsp;мм               |345|34515|550
